question_id,article_id,question_type,overall_score,passed,checks_passed,checks_total,passage_title,question_preview,grammatical_parallel_score,plausibility_score,homogeneity_score,specificity_balance_score,standard_alignment_score,clarity_precision_score,single_correct_answer_score,passage_reference_score,length_check_score,too_close_score,difficulty_assessment_score
quiz_302057,article_101007,MCQ,0.9090909090909091,True,10,11,"Alice’s Adventures in Wonderland, Part IV","Which choice best describes how the sections, in order, d...",1,0,1,1,1,1,1,1,1,1,1
quiz_302057_sibling_1,article_101007,MCQ,0.9090909090909091,True,10,11,"Alice’s Adventures in Wonderland, Part IV",Why does the author most likely describe Alice as being '...,1,1,1,1,0,1,1,1,1,1,1
quiz_302057_sibling_2,article_101007,MCQ,1.0,True,11,11,"Alice’s Adventures in Wonderland, Part IV",How does the author organize the events to show Alice's e...,1,1,1,1,1,1,1,1,1,1,1
quiz_302057_sibling_3,article_101007,MCQ,0.8181818181818182,True,9,11,"Alice’s Adventures in Wonderland, Part IV",How does the author's description of the trial as 'a comp...,1,1,1,1,0,1,1,1,1,1,0
quiz_302057_sibling_4,article_101007,MCQ,0.8181818181818182,True,9,11,"Alice’s Adventures in Wonderland, Part IV",How does the author organize the passage to show Alice's ...,1,0,1,1,1,1,1,1,1,1,0
quiz_302058,article_101007,MCQ,0.9090909090909091,True,10,11,"Alice’s Adventures in Wonderland, Part IV",What does the ending tell us about Alice’s adventures in...,1,1,1,1,0,1,1,1,1,1,1
quiz_302058_sibling_1,article_101007,MCQ,0.9090909090909091,True,10,11,"Alice’s Adventures in Wonderland, Part IV",How do the four parts of this story work together to show...,1,1,1,1,1,1,0,1,1,1,1
quiz_302058_sibling_2,article_101007,MCQ,1.0,True,11,11,"Alice’s Adventures in Wonderland, Part IV",What is the purpose of the second section that describes...,1,1,1,1,1,1,1,1,1,1,1
quiz_302058_sibling_3,article_101007,MCQ,0.9090909090909091,True,10,11,"Alice’s Adventures in Wonderland, Part IV",How does the third section build on the earlier croquet g...,1,1,1,1,1,1,1,1,0,1,1
quiz_302058_sibling_4,article_101007,MCQ,0.8181818181818182,True,9,11,"Alice’s Adventures in Wonderland, Part IV",What role does the final section play in completing the s...,1,1,1,1,1,1,1,1,0,1,0
quiz_302062,article_101008,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part I",Which body of water is the main setting of the story?,1,0,1,1,1,1,1,1,1,1,1
quiz_302062_sibling_1,article_101008,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part I",What does the description of Toad's stables and banquet h...,1,0,1,1,1,1,1,1,1,1,1
quiz_302062_sibling_2,article_101008,MCQ,1.0,True,11,11,"The Open Road, Part I","Based on the passage, which statement about Rat's knowled...",1,1,1,1,1,1,1,1,1,1,1
quiz_302062_sibling_3,article_101008,MCQ,1.0,True,11,11,"The Open Road, Part I",How does Mole show his feelings when Rat describes Toad?,1,1,1,1,1,1,1,1,1,1,1
quiz_302062_sibling_4,article_101008,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part I","According to the passage, what does Rat notice about all ...",1,1,1,1,1,1,1,1,0,1,1
quiz_302063,article_101008,MCQ,1.0,True,11,11,"The Open Road, Part I","Based on his words and actions in the story, Toad most li...",1,1,1,1,1,1,1,1,1,1,1
quiz_302063_sibling_1,article_101008,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part I",What evidence from the story shows that Toad values his o...,1,1,1,1,1,1,1,1,0,1,1
quiz_302063_sibling_2,article_101008,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part I",Rat's statement that Toad is 'always happy to see you' an...,1,0,1,1,1,1,1,1,1,1,1
quiz_302063_sibling_3,article_101008,MCQ,1.0,True,11,11,"The Open Road, Part I","Based on the description of how Toad greets his visitors,...",1,1,1,1,1,1,1,1,1,1,1
quiz_302063_sibling_4,article_101008,MCQ,1.0,True,11,11,"The Open Road, Part I",How does Toad's response to Mole's compliment reveal his...,1,1,1,1,1,1,1,1,1,1,1
quiz_302064,article_101008,MCQ,1.0,True,11,11,"The Open Road, Part I","Read the sentence from the passage. ""Maybe he's not very...",1,1,1,1,1,1,1,1,1,1,1
quiz_302064_sibling_1,article_101008,MCQ,0.8181818181818182,True,9,11,"The Open Road, Part I",Read this sentence from the passage: 'Maybe he's not very...,1,0,1,1,0,1,1,1,1,1,1
quiz_302064_sibling_2,article_101008,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part I",What central message about relationships does the story e...,1,1,1,1,1,1,1,1,0,1,1
quiz_302064_sibling_3,article_101008,MCQ,1.0,True,11,11,"The Open Road, Part I",What is the main lesson about friendship shown throughout...,1,1,1,1,1,1,1,1,1,1,1
quiz_302064_sibling_4,article_101008,MCQ,0.8181818181818182,True,9,11,"The Open Road, Part I",The passage states that Rat tells Mole 'we never tell Toa...,1,1,1,1,0,1,1,1,1,1,0
quiz_302065,article_101008,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part I",The author most likely included the description of the em...,1,1,1,1,1,1,1,1,0,1,1
quiz_302065_sibling_1,article_101008,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part I",Why does the author include the detail that boats are 'hu...,1,1,1,1,1,1,1,1,1,1,0
quiz_302065_sibling_2,article_101008,MCQ,0.8181818181818182,True,9,11,"The Open Road, Part I",How does the author use Rat's observation 'I see what's h...,1,1,1,1,0,1,1,1,0,1,1
quiz_302065_sibling_3,article_101008,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part I",What does the description of the boathouse as being 'in s...,1,1,1,1,1,1,1,1,1,1,0
quiz_302065_sibling_4,article_101008,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part I",How does the contrast between the boathouse description a...,1,1,1,1,0,1,1,1,1,1,1
quiz_302070,article_101009,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part II","In this story, the main problem is that the friends",1,0,1,1,1,1,1,1,1,1,1
quiz_302070_sibling_1,article_101009,MCQ,1.0,True,11,11,"The Open Road, Part II","According to the passage, what does Toad do when he first...",1,1,1,1,1,1,1,1,1,1,1
quiz_302070_sibling_2,article_101009,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part II",Why does Rat make an angry sound and put his hands in his...,1,0,1,1,1,1,1,1,1,1,1
quiz_302070_sibling_3,article_101009,MCQ,1.0,True,11,11,"The Open Road, Part II",What information from the passage shows that the friends...,1,1,1,1,1,1,1,1,1,1,1
quiz_302070_sibling_4,article_101009,MCQ,0.8181818181818182,True,9,11,"The Open Road, Part II","Based on the passage, how do the friends' plans change fr...",1,1,1,1,1,1,1,1,0,1,0
quiz_302071,article_101009,MCQ,1.0,True,11,11,"The Open Road, Part II",Which word describes how Mole most likely feels about goi...,1,1,1,1,1,1,1,1,1,1,1
quiz_302071_sibling_1,article_101009,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part II",Which detail best shows that Toad is trying to convince h...,1,1,1,1,1,1,1,1,0,1,1
quiz_302071_sibling_2,article_101009,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part II","What does Rat's response 'I'm not coming, and that's fina...",1,0,1,1,1,1,1,1,1,1,1
quiz_302071_sibling_3,article_101009,MCQ,1.0,True,11,11,"The Open Road, Part II",What character trait does Toad show throughout the passage?,1,1,1,1,1,1,1,1,1,1,1
quiz_302071_sibling_4,article_101009,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part II","Based on the passage, what can you conclude about why Mol...",1,1,1,1,1,1,1,1,0,1,1
quiz_302072,article_101009,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part II","Read the sentence from the passage: ""I feel sorry that yo...",1,1,1,1,0,1,1,1,1,1,1
quiz_302072_sibling_1,article_101009,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part II",Read this sentence from the passage: 'I feel sorry that y...,1,1,1,1,0,1,1,1,1,1,1
quiz_302072_sibling_2,article_101009,MCQ,0.8181818181818182,True,9,11,"The Open Road, Part II",What does Toad's statement 'The whole world is waiting fo...,1,1,1,1,1,1,1,1,0,1,0
quiz_302072_sibling_3,article_101009,MCQ,0.8181818181818182,True,9,11,"The Open Road, Part II","According to the passage, Mole says 'Of course I'll stick...",1,1,1,1,0,1,1,1,1,1,0
quiz_302072_sibling_4,article_101009,MCQ,1.0,True,11,11,"The Open Road, Part II",What is the main message about friendship shown in this s...,1,1,1,1,1,1,1,1,1,1,1
quiz_302073,article_101009,MCQ,1.0,True,11,11,"The Open Road, Part II",This question is connected to the next question you will...,1,1,1,1,1,1,1,1,1,1,1
quiz_302073_sibling_1,article_101009,MCQ,0.8181818181818182,True,9,11,"The Open Road, Part II",How does the narrator show that each character has a diff...,1,0,1,1,1,1,1,1,0,1,1
quiz_302073_sibling_2,article_101009,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part II",How do Rat's actions toward Mole differ from Toad's actio...,1,1,1,1,1,1,1,1,0,1,1
quiz_302073_sibling_3,article_101009,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part II",The narrator says that Mole 'was loyal to his friend' but...,1,1,1,1,0,1,1,1,1,1,1
quiz_302073_sibling_4,article_101009,MCQ,1.0,True,11,11,"The Open Road, Part II","In this passage, the narrator tells us that 'Poor Mole! H...",1,1,1,1,1,1,1,1,1,1,1
quiz_302074,article_101009,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part II","PART B: Based on what each character says and does, what...",1,1,1,1,1,1,1,1,0,1,1
quiz_302074_sibling_1,article_101009,MCQ,1.0,True,11,11,"The Open Road, Part II",Part of the text says: 'Rat could see that Mole wanted to...,1,1,1,1,1,1,1,1,1,1,1
quiz_302074_sibling_2,article_101009,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part II","At the beginning of the passage, Toad says boating is 'si...",1,1,1,1,1,1,1,1,1,1,0
quiz_302074_sibling_3,article_101009,MCQ,1.0,True,11,11,"The Open Road, Part II",The passage shows three friends discussing a trip. Based...,1,1,1,1,1,1,1,1,1,1,1
quiz_302074_sibling_4,article_101009,MCQ,1.0,True,11,11,"The Open Road, Part II","Throughout the passage, how does Toad's way of talking ab...",1,1,1,1,1,1,1,1,1,1,1
quiz_302087,article_101011,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part IV","Based on what happened in the story, where should Rat and...",0,1,1,1,1,1,1,1,1,1,1
quiz_302087_sibling_1,article_101011,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part IV","According to the text, what did Toad do immediately after...",1,1,1,1,1,1,1,1,0,1,1
quiz_302087_sibling_2,article_101011,MCQ,1.0,True,11,11,"The Open Road, Part IV",Why did Rat say they would have to walk to the nearest town?,1,1,1,1,1,1,1,1,1,1,1
quiz_302087_sibling_3,article_101011,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part IV",How did Mole show concern for Toad's safety when they pre...,1,1,1,1,1,1,1,1,0,1,1
quiz_302087_sibling_4,article_101011,MCQ,1.0,True,11,11,"The Open Road, Part IV","Based on the ending of the story, what did Toad actually...",1,1,1,1,1,1,1,1,1,1,1
quiz_302088,article_101011,MCQ,1.0,True,11,11,"The Open Road, Part IV",Which statement accurately explains how Rat and Toad appr...,1,1,1,1,1,1,1,1,1,1,1
quiz_302088_sibling_1,article_101011,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part IV",Which character trait does Toad show when he refuses to h...,1,1,1,1,1,1,1,1,1,1,0
quiz_302088_sibling_2,article_101011,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part IV",How does Mole's response to the broken wagon differ from...,1,0,1,1,1,1,1,1,1,1,1
quiz_302088_sibling_3,article_101011,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part IV",What does the story reveal about how Rat handles frustrat...,1,1,1,1,1,1,1,1,1,1,0
quiz_302088_sibling_4,article_101011,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part IV","Based on the events, what motivates Toad to completely ig...",1,1,1,1,1,1,1,1,1,1,0
quiz_302089,article_101011,MCQ,1.0,True,11,11,"The Open Road, Part IV",What is the main idea of this story about Toad?,1,1,1,1,1,1,1,1,1,1,1
quiz_302089_sibling_1,article_101011,MCQ,1.0,True,11,11,"The Open Road, Part IV","According to the passage, what central event changes ever...",1,1,1,1,1,1,1,1,1,1,1
quiz_302089_sibling_2,article_101011,MCQ,0.7272727272727273,False,8,11,"The Open Road, Part IV",What important idea does the story communicate through To...,1,0,0,1,1,1,1,1,0,1,1
quiz_302089_sibling_3,article_101011,MCQ,0.7272727272727273,False,8,11,"The Open Road, Part IV",How can you tell the difference between what Toad says he...,1,0,1,1,0,1,1,1,0,1,1
quiz_302089_sibling_4,article_101011,MCQ,0.7272727272727273,False,8,11,"The Open Road, Part IV",What does the text reveal about Mole's perspective compar...,1,0,1,1,0,1,1,1,0,1,1
quiz_302090,article_101011,MCQ,0.8181818181818182,True,9,11,"The Open Road, Part IV",This question is connected to the next question you will...,1,0,1,1,1,1,1,1,0,1,1
quiz_302090_sibling_1,article_101011,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part IV","Based on how the author describes Toad's behavior, what c...",1,1,1,1,1,1,1,1,0,1,1
quiz_302090_sibling_2,article_101011,MCQ,0.7272727272727273,False,8,11,"The Open Road, Part IV","In the story, why does Toad's attitude create a problem t...",1,0,1,1,0,1,1,1,0,1,1
quiz_302090_sibling_3,article_101011,MCQ,0.7272727272727273,False,8,11,"The Open Road, Part IV",What can you conclude about the difference between how To...,1,0,1,1,0,1,1,1,1,1,0
quiz_302090_sibling_4,article_101011,MCQ,0.8181818181818182,True,9,11,"The Open Road, Part IV",Based on the way Toad talks about motor cars and his acti...,1,1,1,1,0,1,1,1,0,1,1
quiz_302091,article_101011,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part IV",PART B: Based on the different points of view shown in th...,1,1,1,1,1,1,1,1,1,1,0
quiz_302091_sibling_1,article_101011,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part IV",The story shows Rat becoming increasingly frustrated with...,1,1,1,1,1,1,1,1,1,1,0
quiz_302091_sibling_2,article_101011,MCQ,0.6363636363636364,False,7,11,"The Open Road, Part IV",How do Toad's own words in the story reveal that his view...,0,1,1,0,0,1,1,1,0,1,1
quiz_302091_sibling_3,article_101011,MCQ,0.8181818181818182,True,9,11,"The Open Road, Part IV","Based on evidence throughout the story, what can you conc...",1,1,1,1,0,1,1,1,0,1,1
quiz_302091_sibling_4,article_101011,MCQ,0.9090909090909091,True,10,11,"The Open Road, Part IV","When Rat says he is 'done with' Toad, what does this reve...",1,1,1,1,1,1,1,1,1,1,0
quiz_302096,article_101012,MCQ,1.0,True,11,11,Classifying Living Things,"In section 2, the word 'adapt' means",1,1,1,1,1,1,1,1,1,1,1
quiz_302096_sibling_1,article_101012,MCQ,1.0,True,11,11,Classifying Living Things,"In section 1, what does the word 'characteristics' mean?",1,1,1,1,1,1,1,1,1,1,1
quiz_302096_sibling_2,article_101012,MCQ,1.0,True,11,11,Classifying Living Things,"Based on section 3, what does the phrase 'go in different...",1,1,1,1,1,1,1,1,1,1,1
quiz_302096_sibling_3,article_101012,MCQ,1.0,True,11,11,Classifying Living Things,"According to section 2, what does it mean when the passag...",1,1,1,1,1,1,1,1,1,1,1
quiz_302096_sibling_4,article_101012,MCQ,0.9090909090909091,True,10,11,Classifying Living Things,"In section 3, what does the word 'kingdoms' refer to?",1,1,1,1,1,1,1,1,0,1,1
quiz_302097,article_101012,MCQ,0.9090909090909091,True,10,11,Classifying Living Things,What is the author's main purpose in organizing the passa...,1,1,1,1,1,1,1,1,0,1,1
quiz_302097_sibling_1,article_101012,MCQ,0.9090909090909091,True,10,11,Classifying Living Things,Why does the author organize the passage by first explain...,1,1,1,1,1,1,1,1,0,1,1
quiz_302097_sibling_2,article_101012,MCQ,0.8181818181818182,True,9,11,Classifying Living Things,"Based on the entire passage, what main idea does the auth...",1,1,1,0,1,1,1,1,0,1,1
quiz_302097_sibling_3,article_101012,MCQ,1.0,True,11,11,Classifying Living Things,"What key idea do the details about making energy, having...",1,1,1,1,1,1,1,1,1,1,1
quiz_302097_sibling_4,article_101012,MCQ,0.8181818181818182,True,9,11,Classifying Living Things,How does the information about polar bears and cacti in s...,1,0,1,1,0,1,1,1,1,1,1
quiz_302098,article_101012,MCQ,0.7272727272727273,False,8,11,Classifying Living Things,What does the information in the passage show is true abo...,1,0,1,0,0,1,1,1,1,1,1
quiz_302098_sibling_1,article_101012,MCQ,0.8181818181818182,True,9,11,Classifying Living Things,"Based on the information in section 4, what can you concl...",1,1,1,1,0,1,1,1,1,1,0
quiz_302098_sibling_2,article_101012,MCQ,0.6363636363636364,False,7,11,Classifying Living Things,What does the information in section 1 demonstrate about...,1,0,0,0,0,1,1,1,1,1,1
quiz_302098_sibling_3,article_101012,MCQ,0.9090909090909091,True,10,11,Classifying Living Things,"According to sections 2 and 3, what does the passage show...",1,1,1,1,0,1,1,1,1,1,1
quiz_302098_sibling_4,article_101012,MCQ,0.8181818181818182,True,9,11,Classifying Living Things,What does the passage suggest about why classifying livin...,1,0,1,1,0,1,1,1,1,1,1
quiz_302099,article_101012,MCQ,0.8181818181818182,True,9,11,Classifying Living Things,What does the information in Section 4 suggest about scie...,1,1,1,1,0,1,1,1,1,1,0
quiz_302099_sibling_1,article_101012,MCQ,0.6363636363636364,False,7,11,Classifying Living Things,"Based on the information throughout the passage, how does...",1,0,0,0,0,1,1,1,1,1,1
quiz_302099_sibling_2,article_101012,MCQ,0.9090909090909091,True,10,11,Classifying Living Things,"In section 3, what logical connection does the author mak...",1,0,1,1,1,1,1,1,1,1,1
quiz_302099_sibling_3,article_101012,MCQ,0.7272727272727273,False,8,11,Classifying Living Things,How do the sentences about scientists finding 1 million a...,1,0,0,1,1,1,1,1,1,1,0
quiz_302099_sibling_4,article_101012,MCQ,0.8181818181818182,True,9,11,Classifying Living Things,What does the relationship between sections 3 and 4 sugge...,1,0,1,1,1,1,1,1,1,1,0
quiz_302104,article_101013,MCQ,1.0,True,11,11,Warm-Blooded and Cold-Blooded Animals,Which phrase best describes the main topic of this article?,1,1,1,1,1,1,1,1,1,1,1
quiz_302104_sibling_1,article_101013,MCQ,1.0,True,11,11,Warm-Blooded and Cold-Blooded Animals,What is the central focus of the information Rattenboroug...,1,1,1,1,1,1,1,1,1,1,1
quiz_302104_sibling_2,article_101013,MCQ,0.6363636363636364,False,7,11,Warm-Blooded and Cold-Blooded Animals,"According to the passage, which detail best supports that...",0,0,1,0,1,1,1,0,1,1,1
