question_id,article_id,source,overall_score,grammatical_parallel,plausibility,homogeneity,specificity_balance,standard_alignment,clarity_precision,single_correct_answer,passage_reference,length_check,too_close,difficulty_assessment
quiz_302120,article_101015,original,0.9090909090909091,1,1,1,0,1,1,1,1,1,1,1
quiz_302120_sibling_1,article_101015,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302120_sibling_2,article_101015,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302120_sibling_3,article_101015,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302120_sibling_4,article_101015,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302121,article_101015,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302121_sibling_1,article_101015,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302121_sibling_2,article_101015,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302121_sibling_3,article_101015,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302121_sibling_4,article_101015,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302122,article_101015,original,0.7272727272727273,1,0,1,1,1,0,1,0,1,1,1
quiz_302122_sibling_1,article_101015,original,0.8181818181818182,1,0,1,1,1,0,1,1,1,1,1
quiz_302122_sibling_2,article_101015,original,0.7272727272727273,0,1,1,1,1,1,1,1,0,1,0
quiz_302122_sibling_3,article_101015,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302122_sibling_4,article_101015,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302123,article_101015,original,0.7272727272727273,1,1,1,1,0,0,0,1,1,1,1
quiz_302123_sibling_1,article_101015,original,0.8181818181818182,1,1,1,1,1,0,1,0,1,1,1
quiz_302123_sibling_2,article_101015,original,0.7272727272727273,1,1,1,1,0,0,1,0,1,1,1
quiz_302123_sibling_3,article_101015,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302123_sibling_4,article_101015,original,0.7272727272727273,1,0,1,1,0,1,1,1,1,1,0
quiz_302128,article_101016,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302128_sibling_1,article_101016,original,0.7272727272727273,1,0,0,1,1,1,1,1,0,1,1
quiz_302128_sibling_2,article_101016,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302128_sibling_3,article_101016,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302128_sibling_4,article_101016,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302129,article_101016,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302129_sibling_1,article_101016,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302129_sibling_2,article_101016,original,0.7272727272727273,1,0,1,1,0,1,1,1,1,1,0
quiz_302129_sibling_3,article_101016,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302129_sibling_4,article_101016,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302130,article_101016,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302130_sibling_1,article_101016,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302130_sibling_2,article_101016,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302130_sibling_3,article_101016,original,0.8181818181818182,1,1,1,1,0,1,1,0,1,1,1
quiz_302130_sibling_4,article_101016,original,0.7272727272727273,1,1,1,1,1,1,0,0,1,1,0
quiz_302131,article_101016,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302131_sibling_1,article_101016,original,0.9090909090909091,1,1,1,1,1,1,1,0,1,1,1
quiz_302131_sibling_2,article_101016,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302135,article_101017,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302135_sibling_1,article_101017,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302135_sibling_2,article_101017,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302135_sibling_3,article_101017,original,0.6363636363636364,1,0,1,1,0,1,1,1,0,1,0
quiz_302135_sibling_4,article_101017,original,0.7272727272727273,0,1,1,1,1,1,1,1,0,1,0
quiz_302136,article_101017,original,0.6363636363636364,1,1,1,1,0,0,0,0,1,1,1
quiz_302136_sibling_1,article_101017,original,0.5454545454545454,1,1,1,1,0,0,0,0,0,1,1
quiz_302136_sibling_2,article_101017,original,0.5454545454545454,0,1,1,1,0,0,1,0,0,1,1
quiz_302136_sibling_3,article_101017,original,0.6363636363636364,1,1,1,1,0,0,0,0,1,1,1
quiz_302136_sibling_4,article_101017,original,0.5454545454545454,1,0,1,1,0,0,1,0,0,1,1
quiz_302137,article_101017,original,0.8181818181818182,1,1,1,0,1,1,1,1,0,1,1
quiz_302137_sibling_1,article_101017,original,0.9090909090909091,1,1,1,1,1,1,0,1,1,1,1
quiz_302137_sibling_2,article_101017,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
quiz_302137_sibling_3,article_101017,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302137_sibling_4,article_101017,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302138,article_101017,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302138_sibling_1,article_101017,original,0.6363636363636364,1,0,0,1,0,1,1,1,0,1,1
quiz_302138_sibling_2,article_101017,original,0.6363636363636364,1,0,0,1,0,1,1,1,0,1,1
quiz_302138_sibling_3,article_101017,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
quiz_302138_sibling_4,article_101017,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302143,article_101018,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302143_sibling_1,article_101018,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302143_sibling_2,article_101018,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302143_sibling_3,article_101018,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302143_sibling_4,article_101018,original,0.7272727272727273,1,0,1,0,1,1,1,1,0,1,1
quiz_302144,article_101018,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302144_sibling_1,article_101018,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302144_sibling_2,article_101018,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302144_sibling_3,article_101018,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302144_sibling_4,article_101018,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302145,article_101018,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302145_sibling_1,article_101018,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302145_sibling_2,article_101018,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302145_sibling_3,article_101018,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302145_sibling_4,article_101018,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302146,article_101018,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302146_sibling_1,article_101018,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302146_sibling_2,article_101018,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302146_sibling_3,article_101018,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302146_sibling_4,article_101018,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302151,article_101019,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302151_sibling_1,article_101019,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302151_sibling_2,article_101019,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302151_sibling_3,article_101019,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302151_sibling_4,article_101019,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302152,article_101019,original,0.6363636363636364,1,0,1,1,0,1,1,1,0,1,0
quiz_302152_sibling_1,article_101019,original,0.7272727272727273,1,1,0,1,0,1,1,1,0,1,1
quiz_302152_sibling_2,article_101019,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302152_sibling_3,article_101019,original,0.7272727272727273,1,1,1,1,0,1,1,0,1,1,0
quiz_302152_sibling_4,article_101019,original,0.6363636363636364,0,0,0,1,0,1,1,1,1,1,1
quiz_302153,article_101019,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302153_sibling_1,article_101019,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302153_sibling_2,article_101019,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302153_sibling_3,article_101019,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302153_sibling_4,article_101019,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302154,article_101019,original,0.7272727272727273,1,1,1,1,0,0,1,0,1,1,1
quiz_302154_sibling_1,article_101019,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302154_sibling_2,article_101019,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302154_sibling_3,article_101019,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302154_sibling_4,article_101019,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302160,article_101020,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302160_sibling_1,article_101020,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302160_sibling_2,article_101020,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302160_sibling_3,article_101020,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302160_sibling_4,article_101020,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302161,article_101020,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302161_sibling_1,article_101020,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302161_sibling_2,article_101020,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302161_sibling_3,article_101020,original,0.7272727272727273,1,1,1,1,0,0,1,1,1,1,0
quiz_302161_sibling_4,article_101020,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302162,article_101020,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302162_sibling_1,article_101020,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302162_sibling_2,article_101020,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302162_sibling_3,article_101020,original,0.9090909090909091,1,1,0,1,1,1,1,1,1,1,1
quiz_302162_sibling_4,article_101020,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302163,article_101020,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302163_sibling_1,article_101020,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302163_sibling_2,article_101020,original,0.8181818181818182,1,1,1,0,1,1,1,1,1,1,0
quiz_302163_sibling_3,article_101020,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302163_sibling_4,article_101020,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302168,article_101021,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302168_sibling_1,article_101021,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302168_sibling_2,article_101021,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302168_sibling_3,article_101021,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302168_sibling_4,article_101021,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302169,article_101021,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302169_sibling_1,article_101021,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302169_sibling_2,article_101021,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302169_sibling_3,article_101021,original,0.8181818181818182,0,1,1,1,0,1,1,1,1,1,1
quiz_302169_sibling_4,article_101021,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302170,article_101021,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302170_sibling_1,article_101021,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302170_sibling_2,article_101021,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302170_sibling_3,article_101021,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302170_sibling_4,article_101021,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302171,article_101021,original,0.7272727272727273,1,0,0,1,0,1,1,1,1,1,1
quiz_302171_sibling_1,article_101021,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302171_sibling_2,article_101021,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302171_sibling_3,article_101021,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_302171_sibling_4,article_101021,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_302172,article_101021,original,0.5454545454545454,1,0,0,1,0,0,0,1,1,1,1
quiz_302172_sibling_1,article_101021,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302172_sibling_2,article_101021,original,0.7272727272727273,1,0,1,1,1,1,1,1,0,1,0
quiz_302172_sibling_3,article_101021,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302177,article_101022,original,0.7272727272727273,1,0,0,1,1,1,1,1,0,1,1
quiz_302177_sibling_1,article_101022,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302177_sibling_2,article_101022,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302177_sibling_3,article_101022,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302177_sibling_4,article_101022,original,0.7272727272727273,0,0,0,1,1,1,1,1,1,1,1
quiz_302178,article_101022,original,0.8181818181818182,1,1,0,1,1,1,1,1,1,1,0
quiz_302178_sibling_1,article_101022,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302178_sibling_2,article_101022,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302178_sibling_3,article_101022,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302178_sibling_4,article_101022,original,0.7272727272727273,1,0,0,1,1,1,1,1,1,1,0
quiz_302179,article_101022,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302179_sibling_1,article_101022,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302179_sibling_2,article_101022,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302179_sibling_3,article_101022,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302179_sibling_4,article_101022,original,0.7272727272727273,1,0,0,1,1,1,1,1,1,1,0
quiz_302180,article_101022,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302180_sibling_1,article_101022,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302180_sibling_2,article_101022,original,0.8181818181818182,1,1,1,1,1,1,0,1,1,1,0
quiz_302180_sibling_3,article_101022,original,0.8181818181818182,0,1,0,1,1,1,1,1,1,1,1
quiz_302180_sibling_4,article_101022,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302184,article_101023,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302184_sibling_1,article_101023,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302184_sibling_2,article_101023,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302184_sibling_3,article_101023,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302184_sibling_4,article_101023,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302185,article_101023,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302185_sibling_1,article_101023,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302185_sibling_2,article_101023,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302185_sibling_3,article_101023,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302185_sibling_4,article_101023,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302186,article_101023,original,0.8181818181818182,0,1,1,1,0,1,1,1,1,1,1
quiz_302186_sibling_1,article_101023,original,0.6363636363636364,1,1,1,1,0,0,1,0,0,1,1
quiz_302186_sibling_2,article_101023,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302186_sibling_3,article_101023,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302186_sibling_4,article_101023,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302187,article_101023,original,0.9090909090909091,1,1,1,0,1,1,1,1,1,1,1
quiz_302187_sibling_1,article_101023,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302187_sibling_2,article_101023,original,0.9090909090909091,1,1,1,0,1,1,1,1,1,1,1
quiz_302187_sibling_3,article_101023,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302187_sibling_4,article_101023,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302192,article_101024,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302192_sibling_1,article_101024,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302192_sibling_2,article_101024,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302192_sibling_3,article_101024,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302192_sibling_4,article_101024,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302193,article_101024,original,0.6363636363636364,1,0,1,0,1,0,1,1,0,1,1
quiz_302193_sibling_1,article_101024,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302193_sibling_2,article_101024,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302193_sibling_3,article_101024,original,0.7272727272727273,1,0,1,0,1,1,1,1,0,1,1
quiz_302193_sibling_4,article_101024,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302194,article_101024,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302194_sibling_1,article_101024,original,0.6363636363636364,1,0,1,1,0,1,1,1,0,1,0
quiz_302194_sibling_2,article_101024,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302194_sibling_3,article_101024,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302194_sibling_4,article_101024,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302195,article_101024,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302195_sibling_1,article_101024,original,0.7272727272727273,1,0,1,1,0,1,1,1,1,1,0
quiz_302195_sibling_2,article_101024,original,0.6363636363636364,1,0,0,1,1,1,1,1,0,1,0
quiz_302195_sibling_3,article_101024,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302195_sibling_4,article_101024,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302199,article_101025,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302199_sibling_1,article_101025,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302199_sibling_2,article_101025,original,0.7272727272727273,0,1,1,0,0,1,1,1,1,1,1
quiz_302199_sibling_3,article_101025,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302199_sibling_4,article_101025,original,0.7272727272727273,1,0,1,1,0,1,1,1,0,1,1
quiz_302200,article_101025,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302200_sibling_1,article_101025,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302200_sibling_2,article_101025,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302200_sibling_3,article_101025,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302200_sibling_4,article_101025,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302201,article_101025,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302201_sibling_1,article_101025,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302201_sibling_2,article_101025,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302201_sibling_3,article_101025,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302201_sibling_4,article_101025,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302202,article_101025,original,0.5454545454545454,0,0,0,0,0,1,1,1,1,1,1
quiz_302202_sibling_1,article_101025,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302202_sibling_2,article_101025,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302202_sibling_3,article_101025,original,0.8181818181818182,1,0,1,1,0,1,1,1,1,1,1
quiz_302202_sibling_4,article_101025,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302207,article_101026,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302207_sibling_1,article_101026,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302207_sibling_2,article_101026,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302207_sibling_3,article_101026,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302207_sibling_4,article_101026,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302208,article_101026,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302208_sibling_1,article_101026,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302208_sibling_2,article_101026,original,0.8181818181818182,1,0,0,1,1,1,1,1,1,1,1
quiz_302208_sibling_3,article_101026,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302208_sibling_4,article_101026,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302209,article_101026,original,0.8181818181818182,1,0,1,1,1,1,1,1,0,1,1
quiz_302209_sibling_1,article_101026,original,0.9090909090909091,1,1,1,1,1,1,1,1,0,1,1
quiz_302209_sibling_2,article_101026,original,0.8181818181818182,1,1,1,1,0,1,0,1,1,1,1
quiz_302209_sibling_3,article_101026,original,0.9090909090909091,1,0,1,1,1,1,1,1,1,1,1
quiz_302209_sibling_4,article_101026,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302210,article_101026,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302210_sibling_1,article_101026,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302210_sibling_2,article_101026,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302210_sibling_3,article_101026,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302210_sibling_4,article_101026,original,0.7272727272727273,1,0,1,1,1,1,1,0,1,1,0
quiz_302215,article_101027,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302215_sibling_1,article_101027,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302215_sibling_2,article_101027,original,0.7272727272727273,0,1,1,0,0,1,1,1,1,1,1
quiz_302215_sibling_3,article_101027,original,0.8181818181818182,0,1,1,1,0,1,1,1,1,1,1
quiz_302215_sibling_4,article_101027,original,0.6363636363636364,0,0,1,1,0,0,1,1,1,1,1
quiz_302216,article_101027,original,0.9090909090909091,1,1,1,1,1,0,1,1,1,1,1
quiz_302216_sibling_1,article_101027,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302216_sibling_2,article_101027,original,0.8181818181818182,1,1,1,1,0,1,1,1,0,1,1
quiz_302216_sibling_3,article_101027,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302216_sibling_4,article_101027,original,0.8181818181818182,0,1,1,1,0,1,1,1,1,1,1
quiz_302217,article_101027,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302217_sibling_1,article_101027,original,0.8181818181818182,1,0,1,1,1,1,1,1,1,1,0
quiz_302217_sibling_2,article_101027,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302217_sibling_3,article_101027,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302217_sibling_4,article_101027,original,0.9090909090909091,1,1,1,1,0,1,1,1,1,1,1
quiz_302218,article_101027,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302218_sibling_1,article_101027,original,0.8181818181818182,1,1,1,1,1,1,1,1,0,1,0
quiz_302218_sibling_2,article_101027,original,1.0,1,1,1,1,1,1,1,1,1,1,1
quiz_302218_sibling_3,article_101027,original,0.8181818181818182,1,1,1,1,0,1,1,1,1,1,0
quiz_302224,article_101028,original,0.9090909090909091,1,1,1,1,1,1,1,1,1,1,0
quiz_302224_sibling_1,article_101028,original,1.0,1,1,1,1,1,1,1,1,1,1,1
